ambig_basecount	ambig_full_basecount	cov_avg	cov_max	cov_min	dataset	error	genes	identification	identification_method	identification_rank	length	n_aligned	n_reads	nuc_basecount	nuc_full_basecount	obs_taxon	output_dir	protein_reference_file	r	run_name	s	samples_file	sequence_id	skipped_reads_low_rel_score	species	stop_codons	Filename	cov_med	skipped_reads_low_rel	process_id
6	22	5.526315789473684	15.0	0.0	data/mge_fastp_r1s50_nocontam.fasta	None	['cox1']	Alexiidae	BLAST	family	1539	122	79539	657	1527	Carabidae,Staphylinidae,Leiodidae,Hydraenidae,Pyrochroidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI101-23_r_1_s_50_fastp	None	Sphaerosoma globosum	0	UNIFI101-23_r_1_s_50_UNIFI101-23	5.0	1	UNIFI101-23
11	44	12.269005847953215	35.0	0.0	data/mge_fastp_r1s50_nocontam.fasta	None	['cox1']	Alexiidae	BLAST	family	1539	308	9545819	657	1527	Dytiscidae,Carabidae,Staphylinidae,Scarabaeidae,Euteliidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI102-23_r_1_s_50_fastp	None	Sphaerosoma globosum	0	UNIFI102-23_r_1_s_50_UNIFI102-23	11.0	291	UNIFI102-23
18	69	8.886939571150098	29.0	0.0	data/mge_fastp_r1s50_nocontam.fasta	None	['cox1']	Alexiidae	BLAST	family	1539	210	9178175	657	1533	Staphylinidae,Hydraenidae,Cleridae,Pyrochroidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI103-23_r_1_s_50_fastp	None	Sphaerosoma quercus	0	UNIFI103-23_r_1_s_50_UNIFI103-23	8.0	327	UNIFI103-23
0	0	317.6627680311891	433.0	0.0	data/mge_fastp_r1s50_nocontam.fasta	None	['cox1']	Alexiidae	BLAST	family	1539	3955	5649581	657	1530	Carabidae,Pyrochroidae,Cerambycidae,Bothrideridae,Corylophidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI105-23_r_1_s_50_fastp	None	Sphaerosoma quercus	0	UNIFI105-23_r_1_s_50_UNIFI105-23	322.0	491	UNIFI105-23
0	3	57.580896686159846	112.0	0.0	data/mge_fastp_r1s50_nocontam.fasta	None	['cox1']	Alexiidae	BLAST	family	1539	870	908689	657	1533	Staphylinidae,Scarabaeidae,Lampyridae,Pyrochroidae,Nosodendridae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI106-23_r_1_s_50_fastp	None	Sphaerosoma reitteri	0	UNIFI106-23_r_1_s_50_UNIFI106-23	53.0	43	UNIFI106-23
21	29	22.64327485380117	151.0	0.0	data/mge_fastp_r1s50_nocontam.fasta	None	['cox1']	Alexiidae	BLAST	family	1539	498	6347668	656	1536	Haliplidae,Staphylinidae,Pyrochroidae,Scraptiidae,Salpingidae,Cerambycidae,Tortricidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI107-23_r_1_s_50_fastp	None	Sphaerosoma reitteri	0	UNIFI107-23_r_1_s_50_UNIFI107-23	14.0	248	UNIFI107-23
16	41	5.867446393762183	17.0	0.0	data/mge_fastp_r1s50_nocontam.fasta	None	['cox1']	Alexiidae	BLAST	family	1539	118	1909267	657	1533	Hydraenidae,Cleridae,Protocucujidae,Phalacridae,Pyrochroidae,Salpingidae,Endomychidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI108-23_r_1_s_50_fastp	None	Sphaerosoma reitteri	0	UNIFI108-23_r_1_s_50_UNIFI108-23	6.0	56	UNIFI108-23
0	0	41.0233918128655	123.0	0.0	data/mge_fastp_r1s50_nocontam.fasta	None	['cox1']	Alexiidae	BLAST	family	1539	914	1185538	657	1512	Carabidae,Staphylinidae,Cerambycidae,Corylophidae,Inocelliidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI109-23_r_1_s_50_fastp	None	Sphaerosoma seidlizi	0	UNIFI109-23_r_1_s_50_UNIFI109-23	37.0	73	UNIFI109-23
0	2	351.50487329434696	1523.0	0.0	data/mge_fastp_r1s50_nocontam.fasta	None	['cox1']	Alexiidae	BLAST	family	1539	6751	11646385	657	1536	Staphylinidae,Hydraenidae,Scarabaeidae,Lampyridae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI110-23_r_1_s_50_fastp	None	Sphaerosoma solarii	0	UNIFI110-23_r_1_s_50_UNIFI110-23	288.0	548	UNIFI110-23
0	0	1951.458089668616	5792.0	0.0	data/mge_fastp_r1s50_nocontam.fasta	None	['cox1']	Alexiidae	BLAST	family	1539	31010	5368386	657	1533	Carabidae,Staphylinidae,Hydraenidae,Scarabaeidae,Lampyridae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI111-23_r_1_s_50_fastp	None	Sphaerosoma solarii	0	UNIFI111-23_r_1_s_50_UNIFI111-23	1736.0	1128	UNIFI111-23
25	80	3.155945419103314	8.0	0.0	data/mge_fastp_r1s50_nocontam.fasta	None	['cox1']	Alexiidae	BLAST	family	1539	59	119982	645	1488	Salpingidae,Chrysomelidae,Culicidae,Corydalidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI112-23_r_1_s_50_fastp	None	Sphaerosoma solarii	0	UNIFI112-23_r_1_s_50_UNIFI112-23	3.0	13	UNIFI112-23
0	0	93.34697855750488	344.0	0.0	data/mge_fastp_r1s50_nocontam.fasta	None	['cox1']	Alexiidae	BLAST	family	1539	1170	1344208	657	1527	Staphylinidae,Lampyridae,Cleridae,Prionoceridae,Pyrochroidae,Nosodendridae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI113-23_r_1_s_50_fastp	None	Sphaerosoma sparsum	0	UNIFI113-23_r_1_s_50_UNIFI113-23	63.0	111	UNIFI113-23
0	0	196.05653021442492	416.0	0.0	data/mge_fastp_r1s50_nocontam.fasta	None	['cox1']	Alexiidae	BLAST	family	1539	3133	996660	657	1536	Staphylinidae,Lampyridae,Cleridae,Prionoceridae,Pyrochroidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI114-23_r_1_s_50_fastp	None	Sphaerosoma sparsum	0	UNIFI114-23_r_1_s_50_UNIFI114-23	188.0	118	UNIFI114-23
0	7	38.538011695906434	85.0	0.0	data/mge_fastp_r1s50_nocontam.fasta	None	['cox1']	Alexiidae	BLAST	family	1539	777	10085118	657	1527	Lampyridae,Cleridae,Prionoceridae,Pyrochroidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI115-23_r_1_s_50_fastp	None	Sphaerosoma sparsum	0	UNIFI115-23_r_1_s_50_UNIFI115-23	33.0	291	UNIFI115-23
0	0	37.98830409356725	66.0	0.0	data/mge_fastp_r1s50_nocontam.fasta	None	['cox1']	Alexiidae	BLAST	family	1539	753	4180281	657	1527	Staphylinidae,Lampyridae,Cleridae,Prionoceridae,Pyrochroidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI116-23_r_1_s_50_fastp	None	Sphaerosoma vallombrosae	0	UNIFI116-23_r_1_s_50_UNIFI116-23	39.0	60	UNIFI116-23
7	39	7.927875243664717	34.0	0.0	data/mge_fastp_r1s50_nocontam.fasta	None	['cox1']	Alexiidae	BLAST	family	1539	164	573752	657	1527	Staphylinidae,Scarabaeidae,Lampyridae,Chrysomelidae,Ptinidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI117-23_r_1_s_50_fastp	None	Sphaerosoma vallombrosae	0	UNIFI117-23_r_1_s_50_UNIFI117-23	6.0	16	UNIFI117-23
63	164	55.30994152046784	144.0	0.0	data/mge_fastp_r1s50_nocontam.fasta	None	['cox1']	Alexiidae	BLAST	family	1539	939	2578562	655	1524	Tenebrionidae,Alexiidae,Latridiidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI118-23_r_1_s_50_fastp	None	Sphaerosoma vallombrosae	0	UNIFI118-23_r_1_s_50_UNIFI118-23	55.0	573	UNIFI118-23
13	34	10.840155945419104	27.0	0.0	data/mge_fastp_r1s50_nocontam.fasta	None	['cox1']	Ptinidae	BLAST	family	1539	239	170515	657	1536	Hydraenidae,Ptinidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI123-23_r_1_s_50_fastp	None	Lasioderma kiesenwetteri	0	UNIFI123-23_r_1_s_50_UNIFI123-23	10.0	13	UNIFI123-23
87	162	32.280701754385966	62.0	0.0	data/mge_fastp_r1s50_nocontam.fasta	None	['cox1']	Ptinidae	BLAST	family	1539	590	2056858	657	1536	Acrididae,Miridae,Reduviidae,Cicadellidae,Buprestidae,Culicidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI128-23_r_1_s_50_fastp	None	Lasioderma laeve	0	UNIFI128-23_r_1_s_50_UNIFI128-23	32.0	147	UNIFI128-23
46	111	6.450292397660819	16.0	0.0	data/mge_fastp_r1s50_nocontam.fasta	None	['cox1']	Ptinidae	BLAST	family	1539	133	262952	656	1536	Staphylinidae,Ptiliidae,Buprestidae,Cleridae,Chrysomelidae,Cerambycidae,Limacodidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI129-23_r_1_s_50_fastp	None	Lasioderma obscurum	0	UNIFI129-23_r_1_s_50_UNIFI129-23	6.0	30	UNIFI129-23
47	88	10.530214424951268	22.0	0.0	data/mge_fastp_r1s50_nocontam.fasta	None	['cox1']	Ptinidae	BLAST	family	1539	214	333514	656	1536	Staphylinidae,Silphidae,Hydraenidae,Ptinidae,Drosophilidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI130-23_r_1_s_50_fastp	None	Lasioderma obscurum	0	UNIFI130-23_r_1_s_50_UNIFI130-23	11.0	41	UNIFI130-23
23	37	9.38206627680312	28.0	0.0	data/mge_fastp_r1s50_nocontam.fasta	None	['cox1']	Anthicidae	BLAST	family	1539	164	693676	657	1527	Erotylidae,Oedemeridae,Stenotrachelidae,Anthicidae,Salpingidae,Cerambycidae,Endomychidae,Derodontidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI133-23_r_1_s_50_fastp	None	Anthicus fenestratus	0	UNIFI133-23_r_1_s_50_UNIFI133-23	8.0	43	UNIFI133-23
42	80	3.132553606237817	11.0	0.0	data/mge_fastp_r1s50_nocontam.fasta	None	['cox1']	Anthicidae	BLAST	family	1539	60	122731	615	1419	Staphylinidae,Silphidae,Lampyridae,Mycetophagidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI134-23_r_1_s_50_fastp	None	Anthicus fenestratus	0	UNIFI134-23_r_1_s_50_UNIFI134-23	3.0	6	UNIFI134-23
13	40	6.116959064327485	13.0	0.0	data/mge_fastp_r1s50_nocontam.fasta	None	['cox1']	Anthicidae	BLAST	family	1539	147	2984186	657	1536	Staphylinidae,Cleridae,Anthicidae,Cerambycidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI137-23_r_1_s_50_fastp	None	Anthicus invreai	0	UNIFI137-23_r_1_s_50_UNIFI137-23	6.0	62	UNIFI137-23
18	53	1.810916179337232	6.0	0.0	data/mge_fastp_r1s50_nocontam.fasta	None	['cox1']	Anthicidae	BLAST	family	1539	37	112386	508	1215	Kateretidae,Anthicidae,Tenthredinidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI142-23_r_1_s_50_fastp	None	Anthicus luteicornis	0	UNIFI142-23_r_1_s_50_UNIFI142-23	1.0	9	UNIFI142-23
36	76	3.382066276803119	10.0	0.0	data/mge_fastp_r1s50_nocontam.fasta	None	['cox1']	Anthicidae	BLAST	family	1539	78	69704	656	1521	Chrysomelidae,Cerambycidae,Apionidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI148-23_r_1_s_50_fastp	None	Anthicus tristis	0	UNIFI148-23_r_1_s_50_UNIFI148-23	3.0	2	UNIFI148-23
29	57	3.8031189083820665	9.0	0.0	data/mge_fastp_r1s50_nocontam.fasta	None	['cox1']	Anthicidae	BLAST	family	1539	84	821730	654	1515	Hydraenidae,Anthicidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI149-23_r_1_s_50_fastp	None	Anthicidae	0	UNIFI149-23_r_1_s_50_UNIFI149-23	3.0	35	UNIFI149-23
20	46	3.516569200779727	9.0	0.0	data/mge_fastp_r1s50_nocontam.fasta	None	['cox1']	Anthicidae	BLAST	family	1539	78	99186	657	1524	Staphylinidae,Pyrochroidae,Cerambycidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI152-23_r_1_s_50_fastp	None	Cordicomus instabilis	0	UNIFI152-23_r_1_s_50_UNIFI152-23	3.0	2	UNIFI152-23
36	81	3.2046783625730995	10.0	0.0	data/mge_fastp_r1s50_nocontam.fasta	None	['cox1']	Anthicidae	BLAST	family	1539	60	55998	657	1494	Carabidae,Staphylinidae,Leiodidae,Cerambycidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	UNIFI153-23_r_1_s_50_fastp	None	Cyclodinus blandulus	0	UNIFI153-23_r_1_s_50_UNIFI153-23	3.0	3	UNIFI153-23
